year,event,discipline,gender,round_name,rank,athlete,country,score,points,start_date,end_date,scraped_at
2024,IFSC World Cup Koper 2024,Lead,Women,Final,6.0,Erin MCNEICE,GBR,34+,,2024-09-06,2024-09-07,2025-08-21T22:32:06.723041
2024,IFSC World Cup Koper 2024,Lead,Women,Final,7.0,Mattea PÖTZI,AUT,32+,,2024-09-06,2024-09-07,2025-08-21T22:32:06.723041
2024,IFSC World Cup Koper 2024,Lead,Women,Final,8.0,Laura ROGORA,ITA,19+,,2024-09-06,2024-09-07,2025-08-21T22:32:06.723041
2024,IFSC World Cup Prague 2024,Boulder,Men,Semi-final,1.0,Sorato ANRAKU,JPN,4T4z 15 8,,2024-09-20,2024-09-22,2025-08-21T22:32:08.166867
2024,IFSC World Cup Prague 2024,Boulder,Men,Semi-final,2.0,Tomoa NARASAKI,JPN,4T4z 16 10,,2024-09-20,2024-09-22,2025-08-21T22:32:08.166867
2024,IFSC World Cup Prague 2024,Boulder,Men,Semi-final,3.0,Dohyun LEE,KOR,3T4z 6 7,,2024-09-20,2024-09-22,2025-08-21T22:32:08.166867
2024,IFSC World Cup Prague 2024,Boulder,Men,Semi-final,4.0,Toby ROBERTS,GBR,3T4z 9 15,,2024-09-20,2024-09-22,2025-08-21T22:32:08.166867
2024,IFSC World Cup Prague 2024,Boulder,Men,Semi-final,5.0,Manuel CORNU,FRA,3T3z 8 7,,2024-09-20,2024-09-22,2025-08-21T22:32:08.166867
2024,IFSC World Cup Prague 2024,Boulder,Men,Semi-final,6.0,Adam ONDRA,CZE,3T3z 11 7,,2024-09-20,2024-09-22,2025-08-21T22:32:08.166867
2024,IFSC World Cup Prague 2024,Boulder,Men,Semi-final,7.0,Adam SHAHAR,USA,2T4z 2 13,,2024-09-20,2024-09-22,2025-08-21T22:32:08.166867
2024,IFSC World Cup Prague 2024,Boulder,Men,Semi-final,8.0,Maximillian MILNE,GBR,2T4z 3 6,,2024-09-20,2024-09-22,2025-08-21T22:32:08.166867
2024,IFSC World Cup Prague 2024,Boulder,Men,Semi-final,9.0,Samuel RICHARD,FRA,2T4z 4 11,,2024-09-20,2024-09-22,2025-08-21T22:32:08.166867
2024,IFSC World Cup Prague 2024,Boulder,Men,Semi-final,10.0,Mejdi SCHALCK,FRA,2T3z 8 13,,2024-09-20,2024-09-22,2025-08-21T22:32:08.166867
2024,IFSC World Cup Prague 2024,Boulder,Men,Semi-final,11.0,Sam AVEZOU,FRA,2T2z 3 2,,2024-09-20,2024-09-22,2025-08-21T22:32:08.166867
2024,IFSC World Cup Prague 2024,Boulder,Men,Semi-final,12.0,Jongwon CHON,KOR,2T2z 4 2,,2024-09-20,2024-09-22,2025-08-21T22:32:08.166867
2024,IFSC World Cup Prague 2024,Boulder,Men,Semi-final,13.0,Ritsu KAYOTANI,JPN,1T4z 1 13,,2024-09-20,2024-09-22,2025-08-21T22:32:08.166867
2024,IFSC World Cup Prague 2024,Boulder,Men,Semi-final,14.0,Meichi NARASAKI,JPN,1T3z 2 13,,2024-09-20,2024-09-22,2025-08-21T22:32:08.166867
2024,IFSC World Cup Prague 2024,Boulder,Men,Semi-final,15.0,Anze PEHARC,SLO,1T3z 3 17,,2024-09-20,2024-09-22,2025-08-21T22:32:08.166867
2024,IFSC World Cup Prague 2024,Boulder,Men,Semi-final,16.0,Yuji FUJIWAKI,JPN,1T2z 8 15,,2024-09-20,2024-09-22,2025-08-21T22:32:08.166867
2024,IFSC World Cup Prague 2024,Boulder,Men,Semi-final,17.0,Nicolò SARTIRANA,ITA,1T1z 2 1,,2024-09-20,2024-09-22,2025-08-21T22:32:08.166867
2024,IFSC World Cup Prague 2024,Boulder,Men,Semi-final,18.0,Nicolai UZNIK,AUT,0T3z 0 12,,2024-09-20,2024-09-22,2025-08-21T22:32:08.166867
2024,IFSC World Cup Prague 2024,Boulder,Men,Semi-final,19.0,Max KLEESATTEL,GER,0T2z 0 15,,2024-09-20,2024-09-22,2025-08-21T22:32:08.166867
2024,IFSC World Cup Prague 2024,Boulder,Men,Semi-final,20.0,Ram LEVIN,ISR,0T0z 0 0,,2024-09-20,2024-09-22,2025-08-21T22:32:08.166867
2024,IFSC World Cup Prague 2024,Boulder,Men,Final,1.0,Dohyun LEE,KOR,2T4z 3 19,,2024-09-20,2024-09-22,2025-08-21T22:32:08.922002
2024,IFSC World Cup Prague 2024,Boulder,Men,Final,2.0,Manuel CORNU,FRA,2T3z 5 10,,2024-09-20,2024-09-22,2025-08-21T22:32:08.922002
2024,IFSC World Cup Prague 2024,Boulder,Men,Final,3.0,Toby ROBERTS,GBR,2T2z 6 2,,2024-09-20,2024-09-22,2025-08-21T22:32:08.922002
2024,IFSC World Cup Prague 2024,Boulder,Men,Final,4.0,Sorato ANRAKU,JPN,1T4z 1 9,,2024-09-20,2024-09-22,2025-08-21T22:32:08.922002
2024,IFSC World Cup Prague 2024,Boulder,Men,Final,5.0,Tomoa NARASAKI,JPN,1T4z 4 10,,2024-09-20,2024-09-22,2025-08-21T22:32:08.922002
2024,IFSC World Cup Prague 2024,Boulder,Men,Final,6.0,Adam ONDRA,CZE,1T3z 1 7,,2024-09-20,2024-09-22,2025-08-21T22:32:08.922002
2024,IFSC World Cup Prague 2024,Boulder,Women,Semi-final,1.0,Natalia GROSSMAN,USA,3T4z 9 10,,2024-09-20,2024-09-22,2025-08-21T22:32:09.936442
2024,IFSC World Cup Prague 2024,Boulder,Women,Semi-final,2.0,Oceania MACKENZIE,AUS,2T3z 6 4,,2024-09-20,2024-09-22,2025-08-21T22:32:09.936442
2024,IFSC World Cup Prague 2024,Boulder,Women,Semi-final,3.0,Naïlé MEIGNAN,FRA,2T3z 8 6,,2024-09-20,2024-09-22,2025-08-21T22:32:09.936442
2024,IFSC World Cup Prague 2024,Boulder,Women,Semi-final,4.0,Zélia AVEZOU,FRA,1T3z 1 3,,2024-09-20,2024-09-22,2025-08-21T22:32:09.936442
2024,IFSC World Cup Prague 2024,Boulder,Women,Semi-final,5.0,Mao NAKAMURA,JPN,1T3z 1 5,,2024-09-20,2024-09-22,2025-08-21T22:32:09.936442
2024,IFSC World Cup Prague 2024,Boulder,Women,Semi-final,5.0,Anon MATSUFUJI,JPN,1T3z 1 5,,2024-09-20,2024-09-22,2025-08-21T22:32:09.936442
2024,IFSC World Cup Prague 2024,Boulder,Women,Semi-final,7.0,Chaehyun SEO,KOR,1T3z 2 7,,2024-09-20,2024-09-22,2025-08-21T22:32:09.936442
2024,IFSC World Cup Prague 2024,Boulder,Women,Semi-final,8.0,Anna Maria APEL,GER,1T3z 3 4,,2024-09-20,2024-09-22,2025-08-21T22:32:09.936442
2024,IFSC World Cup Prague 2024,Boulder,Women,Semi-final,9.0,Jennifer Eucharia BUCKLEY,SLO,1T3z 3 7,,2024-09-20,2024-09-22,2025-08-21T22:32:09.936442
2024,IFSC World Cup Prague 2024,Boulder,Women,Semi-final,10.0,Ayala KEREM,ISR,1T2z 1 2,,2024-09-20,2024-09-22,2025-08-21T22:32:09.936442
2024,IFSC World Cup Prague 2024,Boulder,Women,Semi-final,10.0,Erin MCNEICE,GBR,1T2z 1 2,,2024-09-20,2024-09-22,2025-08-21T22:32:09.936442
2024,IFSC World Cup Prague 2024,Boulder,Women,Semi-final,12.0,Maya DREAMER,ISR,1T2z 2 3,,2024-09-20,2024-09-22,2025-08-21T22:32:09.936442
2024,IFSC World Cup Prague 2024,Boulder,Women,Semi-final,12.0,Afra HÖNIG,GER,1T2z 2 3,,2024-09-20,2024-09-22,2025-08-21T22:32:09.936442
2024,IFSC World Cup Prague 2024,Boulder,Women,Semi-final,14.0,Andrea KÜMIN,SUI,1T2z 2 6,,2024-09-20,2024-09-22,2025-08-21T22:32:09.936442
2024,IFSC World Cup Prague 2024,Boulder,Women,Semi-final,15.0,Melody SEKIKAWA,JPN,1T2z 3 5,,2024-09-20,2024-09-22,2025-08-21T22:32:09.936442
2024,IFSC World Cup Prague 2024,Boulder,Women,Semi-final,16.0,Alma BESTVATER,GER,1T1z 2 1,,2024-09-20,2024-09-22,2025-08-21T22:32:09.936442
2024,IFSC World Cup Prague 2024,Boulder,Women,Semi-final,17.0,Martina BURŠÍKOVÁ,SVK,0T3z 0 9,,2024-09-20,2024-09-22,2025-08-21T22:32:09.936442
2024,IFSC World Cup Prague 2024,Boulder,Women,Semi-final,18.0,Katja DEBEVEC,SLO,0T2z 0 6,,2024-09-20,2024-09-22,2025-08-21T22:32:09.936442
2024,IFSC World Cup Prague 2024,Boulder,Women,Semi-final,19.0,Selma ELHADJ MIMOUNE,FRA,0T2z 0 7,,2024-09-20,2024-09-22,2025-08-21T22:32:09.936442
2024,IFSC World Cup Prague 2024,Boulder,Women,Semi-final,20.0,Sofya YOKOYAMA,SUI,0T1z 0 3,,2024-09-20,2024-09-22,2025-08-21T22:32:09.936442
2024,IFSC World Cup Prague 2024,Boulder,Women,Final,1.0,Natalia GROSSMAN,USA,3T4z 17 18,,2024-09-20,2024-09-22,2025-08-21T22:32:10.724021
2024,IFSC World Cup Prague 2024,Boulder,Women,Final,2.0,Naïlé MEIGNAN,FRA,2T4z 8 11,,2024-09-20,2024-09-22,2025-08-21T22:32:10.724021
2024,IFSC World Cup Prague 2024,Boulder,Women,Final,3.0,Oceania MACKENZIE,AUS,2T3z 8 6,,2024-09-20,2024-09-22,2025-08-21T22:32:10.724021
2024,IFSC World Cup Prague 2024,Boulder,Women,Final,4.0,Anon MATSUFUJI,JPN,2T3z 10 14,,2024-09-20,2024-09-22,2025-08-21T22:32:10.724021
2024,IFSC World Cup Prague 2024,Boulder,Women,Final,5.0,Zélia AVEZOU,FRA,1T2z 1 10,,2024-09-20,2024-09-22,2025-08-21T22:32:10.724021
2024,IFSC World Cup Prague 2024,Boulder,Women,Final,6.0,Mao NAKAMURA,JPN,0T3z 0 8,,2024-09-20,2024-09-22,2025-08-21T22:32:10.724021
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,1.0,Sorato ANRAKU,JPN,43+,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,2.0,Taisei HOMMA,JPN,36+,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,3.0,Shion OMATA,JPN,36,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,4.0,Dohyun LEE,KOR,36,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,5.0,Yuta IMAIZUMI,JPN,36,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,6.0,Paul JENFT,FRA,36,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,7.0,Yoshiyuki OGATA,JPN,36,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,8.0,Sam AVEZOU,FRA,35+,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,9.0,Ao YURIKUSA,JPN,35+,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,10.0,Satone YOSHIDA,JPN,35+,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,11.0,Zento MURASHITA,JPN,35+,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,12.0,Shuta TANAKA,JPN,35,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,13.0,Sascha LEHMANN,SUI,35,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,14.0,Kibeom KWON,KOR,33+,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,15.0,Filip SCHENK,ITA,33,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,16.0,Shinyeong YUN,KOR,32+,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,17.0,Oscar BAUDRAND,CAN,31+,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,18.0,Mototaka ISHIZU,JPN,29+,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,19.0,Mejdi SCHALCK,FRA,29,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,20.0,Max BERTONE,FRA,28,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,21.0,Masahiro HIGUCHI,JPN,27+,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,22.0,Giorgio TOMATIS,ITA,27+,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,23.0,Giovanni PLACCI,ITA,25+,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,24.0,Philipp MARTIN,GER,25,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,25.0,Hyunbin MIN,KOR,25,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Semi-final,26.0,Jonas UTELLI,SUI,25,,2024-10-02,2024-10-06,2025-08-21T22:32:12.422675
2024,IFSC World Cup Seoul 2024,Lead,Men,Final,1.0,Sorato ANRAKU,JPN,45+,,2024-10-02,2024-10-06,2025-08-21T22:32:13.225080
2024,IFSC World Cup Seoul 2024,Lead,Men,Final,2.0,Dohyun LEE,KOR,45+,,2024-10-02,2024-10-06,2025-08-21T22:32:13.225080
2024,IFSC World Cup Seoul 2024,Lead,Men,Final,3.0,Shion OMATA,JPN,35,,2024-10-02,2024-10-06,2025-08-21T22:32:13.225080
2024,IFSC World Cup Seoul 2024,Lead,Men,Final,4.0,Paul JENFT,FRA,34+,,2024-10-02,2024-10-06,2025-08-21T22:32:13.225080
2024,IFSC World Cup Seoul 2024,Lead,Men,Final,5.0,Sam AVEZOU,FRA,34+,,2024-10-02,2024-10-06,2025-08-21T22:32:13.225080
2024,IFSC World Cup Seoul 2024,Lead,Men,Final,6.0,Yoshiyuki OGATA,JPN,32+,,2024-10-02,2024-10-06,2025-08-21T22:32:13.225080
2024,IFSC World Cup Seoul 2024,Lead,Men,Final,7.0,Yuta IMAIZUMI,JPN,26+,,2024-10-02,2024-10-06,2025-08-21T22:32:13.225080
2024,IFSC World Cup Seoul 2024,Lead,Men,Final,8.0,Taisei HOMMA,JPN,23,,2024-10-02,2024-10-06,2025-08-21T22:32:13.225080
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,1.0,Ai MORI,JPN,44,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,2.0,Annie SANDERS,USA,43,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,3.0,Erin MCNEICE,GBR,41,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,4.0,Jessica PILZ,AUT,37+,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,5.0,Rosa REKAR,SLO,35+,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,6.0,Chaehyun SEO,KOR,34+,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,6.0,Yuetong ZHANG,CHN,34+,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,8.0,Zhilu LUO,CHN,34+,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,9.0,Hélène JANICOT,FRA,34+,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,10.0,Mei KOTAKE,JPN,34+,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,11.0,Tomona TAKAO,JPN,34+,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,12.0,Oceania MACKENZIE,AUS,34+,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,13.0,Laura ROGORA,ITA,34,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,14.0,Lynn VAN DER MEER,NED,34,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,15.0,Mia KRAMPL,SLO,33+,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,16.0,Mattea PÖTZI,AUT,29+,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,17.0,Sara COPAR,SLO,27+,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,18.0,Natsuki TANII,JPN,27,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,19.0,Zélia AVEZOU,FRA,27,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,20.0,Futaba ITO,JPN,27,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,21.0,Camille POUGET,FRA,26+,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,22.0,Julia FISER,AUT,26,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,23.0,Jain KIM,KOR,25+,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,24.0,Gayeon CHO,KOR,25+,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,25.0,Camilla MORONI,ITA,25+,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Semi-final,26.0,Michaela SMETANOVA,CZE,24+,,2024-10-02,2024-10-06,2025-08-21T22:32:14.125124
2024,IFSC World Cup Seoul 2024,Lead,Women,Final,1.0,Jessica PILZ,AUT,48,,2024-10-02,2024-10-06,2025-08-21T22:32:14.857685
2024,IFSC World Cup Seoul 2024,Lead,Women,Final,2.0,Ai MORI,JPN,46,,2024-10-02,2024-10-06,2025-08-21T22:32:14.857685
2024,IFSC World Cup Seoul 2024,Lead,Women,Final,3.0,Annie SANDERS,USA,45,,2024-10-02,2024-10-06,2025-08-21T22:32:14.857685
2024,IFSC World Cup Seoul 2024,Lead,Women,Final,4.0,Chaehyun SEO,KOR,44+,,2024-10-02,2024-10-06,2025-08-21T22:32:14.857685
2024,IFSC World Cup Seoul 2024,Lead,Women,Final,5.0,Erin MCNEICE,GBR,43,,2024-10-02,2024-10-06,2025-08-21T22:32:14.857685
2024,IFSC World Cup Seoul 2024,Lead,Women,Final,6.0,Rosa REKAR,SLO,39,,2024-10-02,2024-10-06,2025-08-21T22:32:14.857685
2024,IFSC World Cup Seoul 2024,Lead,Women,Final,7.0,Yuetong ZHANG,CHN,30+,,2024-10-02,2024-10-06,2025-08-21T22:32:14.857685
2024,IFSC World Cup Seoul 2024,Lead,Women,Final,8.0,Zhilu LUO,CHN,30,,2024-10-02,2024-10-06,2025-08-21T22:32:14.857685
2024,IFSC World Cup Seoul 2024,Speed,Men,Final,1.0,Xinshang WANG,CHN,6.23,,2024-10-02,2024-10-06,2025-08-21T22:32:15.748828
2024,IFSC World Cup Seoul 2024,Speed,Men,Final,2.0,Amir MAIMURATOV,KAZ,10.60,,2024-10-02,2024-10-06,2025-08-21T22:32:15.748828
2024,IFSC World Cup Seoul 2024,Speed,Men,Final,3.0,Kiromal KATIBIN,INA,4.99,,2024-10-02,2024-10-06,2025-08-21T22:32:15.748828
2024,IFSC World Cup Seoul 2024,Speed,Men,Final,4.0,Matteo ZURLONI,ITA,8.93,,2024-10-02,2024-10-06,2025-08-21T22:32:15.748828
2024,IFSC World Cup Seoul 2024,Speed,Men,Final,5.0,Veddriq LEONARDO,INA,FALL (5.03),,2024-10-02,2024-10-06,2025-08-21T22:32:15.748828
2024,IFSC World Cup Seoul 2024,Speed,Men,Final,6.0,Peng WU,CHN,5.19 (5.07),,2024-10-02,2024-10-06,2025-08-21T22:32:15.748828
2024,IFSC World Cup Seoul 2024,Speed,Men,Final,7.0,Yaroslav TKACH,UKR,5.23 (5.18),,2024-10-02,2024-10-06,2025-08-21T22:32:15.748828
2024,IFSC World Cup Seoul 2024,Speed,Men,Final,8.0,Michael HOM,USA,5.47 (5.25),,2024-10-02,2024-10-06,2025-08-21T22:32:15.748828
2024,IFSC World Cup Seoul 2024,Speed,Men,Final,9.0,Samuel WATSON,USA,FALSE START (5.04),,2024-10-02,2024-10-06,2025-08-21T22:32:15.748828
2024,IFSC World Cup Seoul 2024,Speed,Men,Final,10.0,Raharjati NURSAMSA,INA,7.96 (5.09),,2024-10-02,2024-10-06,2025-08-21T22:32:15.748828
2024,IFSC World Cup Seoul 2024,Speed,Men,Final,11.0,Jun YASUKAWA,JPN,5.29 (5.16),,2024-10-02,2024-10-06,2025-08-21T22:32:15.748828
2024,IFSC World Cup Seoul 2024,Speed,Men,Final,12.0,Erik NOYA CARDONA,ESP,5.43 (5.19),,2024-10-02,2024-10-06,2025-08-21T22:32:15.748828
2024,IFSC World Cup Seoul 2024,Speed,Men,Final,13.0,Aphiwit LIMPANICHPAKDEE,THA,FALL (5.22),,2024-10-02,2024-10-06,2025-08-21T22:32:15.748828
2024,IFSC World Cup Seoul 2024,Speed,Men,Final,14.0,Aspar ASPAR,INA,8.00 (5.23),,2024-10-02,2024-10-06,2025-08-21T22:32:15.748828
2024,IFSC World Cup Seoul 2024,Speed,Men,Final,15.0,Kostiantyn PAVLENKO,UKR,5.27,,2024-10-02,2024-10-06,2025-08-21T22:32:15.748828
2024,IFSC World Cup Seoul 2024,Speed,Men,Final,16.0,Sebastian LUCKE,GER,8.90 (5.29),,2024-10-02,2024-10-06,2025-08-21T22:32:15.748828
2024,IFSC World Cup Seoul 2024,Speed,Women,Final,1.0,Yafei ZHOU,CHN,6.78,,2024-10-02,2024-10-06,2025-08-21T22:32:16.740601
2024,IFSC World Cup Seoul 2024,Speed,Women,Final,2.0,Rajiah SALLSABILLAH,INA,8.08,,2024-10-02,2024-10-06,2025-08-21T22:32:16.740601
2024,IFSC World Cup Seoul 2024,Speed,Women,Final,3.0,Shengyan WANG,CHN,6.80,,2024-10-02,2024-10-06,2025-08-21T22:32:16.740601
2024,IFSC World Cup Seoul 2024,Speed,Women,Final,4.0,Lijuan DENG,CHN,6.90,,2024-10-02,2024-10-06,2025-08-21T22:32:16.740601
2024,IFSC World Cup Seoul 2024,Speed,Women,Final,5.0,Jimin JEONG,KOR,8.06 (6.78),,2024-10-02,2024-10-06,2025-08-21T22:32:16.740601
2024,IFSC World Cup Seoul 2024,Speed,Women,Final,6.0,Shaoqin ZHANG,CHN,7.04 (6.97),,2024-10-02,2024-10-06,2025-08-21T22:32:16.740601
2024,IFSC World Cup Seoul 2024,Speed,Women,Final,7.0,Susan NURHIDAYAH,INA,8.79 (7.39),,2024-10-02,2024-10-06,2025-08-21T22:32:16.740601
2024,IFSC World Cup Seoul 2024,Speed,Women,Final,8.0,Tamara ULZHABAYEVA,KAZ,7.46 (7.39),,2024-10-02,2024-10-06,2025-08-21T22:32:16.740601
2024,IFSC World Cup Seoul 2024,Speed,Women,Final,9.0,Nurul IQAMAH,INA,7.56 (7.25),,2024-10-02,2024-10-06,2025-08-21T22:32:16.740601
2024,IFSC World Cup Seoul 2024,Speed,Women,Final,10.0,Alivany VER KHADIJAH,INA,7.64 (7.38),,2024-10-02,2024-10-06,2025-08-21T22:32:16.740601
2024,IFSC World Cup Seoul 2024,Speed,Women,Final,11.0,Sophia CURCIO,USA,7.70 (7.48),,2024-10-02,2024-10-06,2025-08-21T22:32:16.740601
2024,IFSC World Cup Seoul 2024,Speed,Women,Final,12.0,Karin HAYASHI,JPN,FALL (7.57),,2024-10-02,2024-10-06,2025-08-21T22:32:16.740601
2024,IFSC World Cup Seoul 2024,Speed,Women,Final,13.0,Puja LESTARI,INA,7.60 (7.58),,2024-10-02,2024-10-06,2025-08-21T22:32:16.740601
2024,IFSC World Cup Seoul 2024,Speed,Women,Final,14.0,Hanareum SUNG,KOR,7.77 (7.58),,2024-10-02,2024-10-06,2025-08-21T22:32:16.740601
2024,IFSC World Cup Seoul 2024,Speed,Women,Final,15.0,Ren KOYAMATSU,JPN,7.88,,2024-10-02,2024-10-06,2025-08-21T22:32:16.740601
2024,IFSC World Cup Seoul 2024,Speed,Women,Final,16.0,Jimin HWANG,KOR,8.10 (7.97),,2024-10-02,2024-10-06,2025-08-21T22:32:16.740601
2024,IFSC World Cup Seoul 2024,Boulder,Men,Semi-final,1.0,Meichi NARASAKI,JPN,4T4z 9 8,,2024-10-02,2024-10-06,2025-08-21T22:32:17.630241
2024,IFSC World Cup Seoul 2024,Boulder,Men,Semi-final,2.0,Sohta AMAGASA,JPN,4T4z 21 11,,2024-10-02,2024-10-06,2025-08-21T22:32:17.630241
2024,IFSC World Cup Seoul 2024,Boulder,Men,Semi-final,3.0,Maximillian MILNE,GBR,3T4z 5 5,,2024-10-02,2024-10-06,2025-08-21T22:32:17.630241
2024,IFSC World Cup Seoul 2024,Boulder,Men,Semi-final,4.0,Jongwon CHON,KOR,3T4z 6 8,,2024-10-02,2024-10-06,2025-08-21T22:32:17.630241
2024,IFSC World Cup Seoul 2024,Boulder,Men,Semi-final,5.0,Dayan AKHTAR,GBR,3T4z 6 12,,2024-10-02,2024-10-06,2025-08-21T22:32:17.630241
2024,IFSC World Cup Seoul 2024,Boulder,Men,Semi-final,6.0,Dohyun LEE,KOR,3T4z 7 7,,2024-10-02,2024-10-06,2025-08-21T22:32:17.630241
2024,IFSC World Cup Seoul 2024,Boulder,Men,Semi-final,7.0,Paul JENFT,FRA,3T4z 7 8,,2024-10-02,2024-10-06,2025-08-21T22:32:17.630241
