year,event,discipline,gender,round_type,round_name,rank,athlete,country,score,points,start_date,end_date,scraped_at
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Qualification,Qualification,51.0,Yixin LIU,CHN,24.9,,2025-04-18,2025-04-20,2025-08-22T11:52:28.561622
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Qualification,Qualification,54.0,Yawen MI,CHN,34.3,,2025-04-18,2025-04-20,2025-08-22T11:52:28.561622
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Qualification,Qualification,55.0,Prateeksha ARUN,IND,0,,2025-04-18,2025-04-20,2025-08-22T11:52:28.561622
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Qualification,Qualification,55.0,Yun-Shan HSIEH,TPE,25.0,,2025-04-18,2025-04-20,2025-08-22T11:52:28.561622
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Qualification,Qualification,57.0,Sui Lin Renee TAN,MAS,9.6,,2025-04-18,2025-04-20,2025-08-22T11:52:28.561622
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Qualification,Qualification,58.0,Tahani ALGOUHI,KSA,0,,2025-04-18,2025-04-20,2025-08-22T11:52:28.561622
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,1.0,Oriane BERTONE,FRA,84.7,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,2.0,Oceania MACKENZIE,AUS,69.5,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,3.0,Annie SANDERS,USA,69.3,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,3.0,Melody SEKIKAWA,JPN,69.3,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,5.0,Miho NONAKA,JPN,54.7,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,6.0,Mao NAKAMURA,JPN,45.0,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,7.0,Erin MCNEICE,GBR,44.9,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,8.0,Chaehyun SEO,KOR,39.4,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,9.0,Mashiro KUZUU,JPN,34.6,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,10.0,Jennifer Eucharia BUCKLEY,SLO,29.9,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,11.0,Anna Maria APEL,GER,29.8,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,11.0,Katja DEBEVEC,SLO,29.8,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,11.0,Cloe COSCOY,USA,29.8,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,11.0,Anon MATSUFUJI,JPN,29.8,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,11.0,Kyra CONDIE,USA,29.8,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,11.0,Yuetong ZHANG,CHN,29.8,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,17.0,Lea KEMPF,AUT,29.6,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,17.0,Sofya YOKOYAMA,SUI,29.6,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,17.0,Agathe CALLIET,FRA,29.6,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,17.0,Maya STASIUK,AUS,29.6,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,21.0,Futaba ITO,JPN,29.5,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,22.0,Sara COPAR,SLO,29.4,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,23.0,Zoe PEETERMANS,GBR,29.3,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,24.0,Adriene Akiko CLARK,USA,28.9,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Semifinal,Semi-final,25.0,Roxana WIENAND,GER,19.8,,2025-04-18,2025-04-20,2025-08-22T11:52:29.344719
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Final,Final,1.0,Annie SANDERS,USA,54.7,,2025-04-18,2025-04-20,2025-08-22T11:52:30.078474
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Final,Final,2.0,Oriane BERTONE,FRA,44.9,,2025-04-18,2025-04-20,2025-08-22T11:52:30.078474
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Final,Final,3.0,Erin MCNEICE,GBR,44.8,,2025-04-18,2025-04-20,2025-08-22T11:52:30.078474
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Final,Final,4.0,Mao NAKAMURA,JPN,44.4,,2025-04-18,2025-04-20,2025-08-22T11:52:30.078474
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Final,Final,5.0,Miho NONAKA,JPN,44.1,,2025-04-18,2025-04-20,2025-08-22T11:52:30.078474
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Final,Final,6.0,Melody SEKIKAWA,JPN,29.6,,2025-04-18,2025-04-20,2025-08-22T11:52:30.078474
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Final,Final,7.0,Chaehyun SEO,KOR,19.6,,2025-04-18,2025-04-20,2025-08-22T11:52:30.078474
2025,IFSC World Cup Keqiao 2025,Boulder,Women,Final,Final,8.0,Oceania MACKENZIE,AUS,9.9,,2025-04-18,2025-04-20,2025-08-22T11:52:30.078474
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,1.0,Sorato ANRAKU,JPN,7.75,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,1.0,Sam AVEZOU,FRA,7.75,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,1.0,Max BERTONE,FRA,7.75,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,1.0,Alberto GINÉS LÓPEZ,ESP,7.75,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,1.0,Luka POTOCAR,SLO,7.75,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,1.0,Toby ROBERTS,GBR,7.75,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,1.0,Neo SUZUKI,JPN,7.75,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,1.0,Hannes VAN DUYSEN,BEL,7.75,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,1.0,Satone YOSHIDA,JPN,7.75,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,10.0,Dohyun LEE,KOR,10.95,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,11.0,Yufei PAN,CHN,12.04,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,11.0,Hiroto SHIMIZU,JPN,12.04,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,11.0,Giorgio TOMATIS,ITA,12.04,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,14.0,Taisei HOMMA,JPN,12.73,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,15.0,Sascha LEHMANN,SUI,13.78,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,15.0,Giovanni PLACCI,ITA,13.78,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,17.0,Yannick FLOHÉ,GER,14.66,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,18.0,Nino GRÜNENFELDER,SUI,16.43,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,18.0,Yannick NAGEL,GER,16.43,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,20.0,Jesse GRUPPER,USA,20.37,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,21.0,Shion OMATA,JPN,20.45,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,22.0,Joonha SHIN,KOR,20.86,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,22.0,Jonas UTELLI,SUI,20.86,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,24.0,Filip SCHENK,ITA,21.91,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,25.0,Ties VANCRAEYNEST,BEL,24.37,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,26.0,Philipp MARTIN,GER,26.79,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,27.0,Hyunseung NOH,KOR,27.0,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,28.0,Martin STRANIK,CZE,28.0,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,29.0,Sebastian HALENKE,GER,28.46,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,30.0,Stefan SCHERZ,AUT,29.66,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,31.0,Christoph HANKE,GER,30.07,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,32.0,Muhammad RIZKY SYAHRAFLI SIMATUPANG,INA,30.91,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,33.0,Lukas MOKROLUSKY,CZE,31.28,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,34.0,Victor BAUDRAND,CAN,32.24,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,34.0,Victor GUILLERMIN,FRA,32.24,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,34.0,Joaquin URRUTIA,CHI,32.24,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,37.0,Declan OSGOOD,USA,32.74,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,38.0,Nicolas COLLIN,BEL,33.5,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,39.0,Samuel BUTTERWORTH,GBR,36.37,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,40.0,Auswin AUEAREECHIT,THA,37.23,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,40.0,Sergey LAKHNO,USA,37.23,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,42.0,Darius RÂPĂ,ROU,40.42,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,43.0,Simon POTUCEK,CZE,41.62,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,43.0,Lihao YANG,CHN,41.62,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,45.0,Jinwei YAO,CHN,42.54,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,46.0,Yongchen CHEN,CHN,43.5,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,47.0,Kibeom KWON,KOR,44.4,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,48.0,Jan STIPEK,CZE,47.05,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,49.0,Musauwir MUSAUWIR,INA,48.14,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,50.0,Qun Tao KE,MAS,48.17,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,51.0,Luke GOH WEN BIN,SGP,50.88,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,52.0,James JENKINS,GBR,51.75,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,53.0,Edvards GRUZITIS,LAT,53.58,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,54.0,Chi-Fung AU,HKG,53.74,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,55.0,Yuanliang MA,CHN,54.77,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,56.0,Gerald BAYO VEROSIL,SGP,55.24,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,57.0,Jintao LUO,CHN,56.22,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,58.0,Azat MAIKOTOV,KAZ,57.5,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,59.0,Ian TAN,CAN,57.89,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,60.0,Tzu-Yu CHOU,TPE,58.13,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,61.0,Taher ALHADDAD,KSA,58.99,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Qualification,Qualification,62.0,Yousef FATANI,KSA,59.99,,2025-04-25,2025-04-27,2025-08-22T11:52:31.077115
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,1.0,Sorato ANRAKU,JPN,49+,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,1.0,Alberto GINÉS LÓPEZ,ESP,49+,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,3.0,Filip SCHENK,ITA,49+,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,4.0,Neo SUZUKI,JPN,47+,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,4.0,Satone YOSHIDA,JPN,47+,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,6.0,Yufei PAN,CHN,47+,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,7.0,Luka POTOCAR,SLO,46,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,8.0,Yannick FLOHÉ,GER,45,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,9.0,Jonas UTELLI,SUI,42+,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,10.0,Hannes VAN DUYSEN,BEL,41+,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,11.0,Taisei HOMMA,JPN,41+,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,12.0,Giovanni PLACCI,ITA,41+,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,13.0,Jesse GRUPPER,USA,41+,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,14.0,Shion OMATA,JPN,41+,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,15.0,Toby ROBERTS,GBR,41,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,16.0,Dohyun LEE,KOR,41,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,17.0,Sascha LEHMANN,SUI,41,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,18.0,Max BERTONE,FRA,40+,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,19.0,Giorgio TOMATIS,ITA,40+,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,20.0,Sam AVEZOU,FRA,40,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,21.0,Hiroto SHIMIZU,JPN,40,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,22.0,Yannick NAGEL,GER,36+,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,23.0,Joonha SHIN,KOR,29+,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Semifinal,Semi-final,24.0,Nino GRÜNENFELDER,SUI,28,,2025-04-25,2025-04-27,2025-08-22T11:52:31.830296
2025,IFSC World Cup Wujiang 2025,Lead,Men,Final,Final,1.0,Sorato ANRAKU,JPN,TOP,,2025-04-25,2025-04-27,2025-08-22T11:52:32.560145
2025,IFSC World Cup Wujiang 2025,Lead,Men,Final,Final,2.0,Neo SUZUKI,JPN,40+,,2025-04-25,2025-04-27,2025-08-22T11:52:32.560145
2025,IFSC World Cup Wujiang 2025,Lead,Men,Final,Final,3.0,Alberto GINÉS LÓPEZ,ESP,39+,,2025-04-25,2025-04-27,2025-08-22T11:52:32.560145
2025,IFSC World Cup Wujiang 2025,Lead,Men,Final,Final,4.0,Satone YOSHIDA,JPN,33,,2025-04-25,2025-04-27,2025-08-22T11:52:32.560145
2025,IFSC World Cup Wujiang 2025,Lead,Men,Final,Final,5.0,Yufei PAN,CHN,32+,,2025-04-25,2025-04-27,2025-08-22T11:52:32.560145
2025,IFSC World Cup Wujiang 2025,Lead,Men,Final,Final,6.0,Luka POTOCAR,SLO,32,,2025-04-25,2025-04-27,2025-08-22T11:52:32.560145
2025,IFSC World Cup Wujiang 2025,Lead,Men,Final,Final,7.0,Filip SCHENK,ITA,28+,,2025-04-25,2025-04-27,2025-08-22T11:52:32.560145
2025,IFSC World Cup Wujiang 2025,Lead,Men,Final,Final,8.0,Yannick FLOHÉ,GER,28+,,2025-04-25,2025-04-27,2025-08-22T11:52:32.560145
2025,IFSC World Cup Wujiang 2025,Lead,Women,Qualification,Qualification,1.0,Erin MCNEICE,GBR,2.24,,2025-04-25,2025-04-27,2025-08-22T11:52:33.269779
2025,IFSC World Cup Wujiang 2025,Lead,Women,Qualification,Qualification,1.0,Annie SANDERS,USA,2.24,,2025-04-25,2025-04-27,2025-08-22T11:52:33.269779
2025,IFSC World Cup Wujiang 2025,Lead,Women,Qualification,Qualification,1.0,Chaehyun SEO,KOR,2.24,,2025-04-25,2025-04-27,2025-08-22T11:52:33.269779
2025,IFSC World Cup Wujiang 2025,Lead,Women,Qualification,Qualification,4.0,Oceania MACKENZIE,AUS,5.2,,2025-04-25,2025-04-27,2025-08-22T11:52:33.269779
2025,IFSC World Cup Wujiang 2025,Lead,Women,Qualification,Qualification,5.0,Laura ROGORA,ITA,9.15,,2025-04-25,2025-04-27,2025-08-22T11:52:33.269779
2025,IFSC World Cup Wujiang 2025,Lead,Women,Qualification,Qualification,6.0,Mattea PÖTZI,AUT,9.17,,2025-04-25,2025-04-27,2025-08-22T11:52:33.269779
2025,IFSC World Cup Wujiang 2025,Lead,Women,Qualification,Qualification,7.0,Chaeyeong KIM,KOR,9.8,,2025-04-25,2025-04-27,2025-08-22T11:52:33.269779
2025,IFSC World Cup Wujiang 2025,Lead,Women,Qualification,Qualification,8.0,Yuetong ZHANG,CHN,11.02,,2025-04-25,2025-04-27,2025-08-22T11:52:33.269779
2025,IFSC World Cup Wujiang 2025,Lead,Women,Qualification,Qualification,9.0,Heloïse DOUMONT,BEL,12.17,,2025-04-25,2025-04-27,2025-08-22T11:52:33.269779
2025,IFSC World Cup Wujiang 2025,Lead,Women,Qualification,Qualification,10.0,Sara COPAR,SLO,12.41,,2025-04-25,2025-04-27,2025-08-22T11:52:33.269779
2025,IFSC World Cup Wujiang 2025,Lead,Women,Qualification,Qualification,11.0,Juha KIM,KOR,12.65,,2025-04-25,2025-04-27,2025-08-22T11:52:33.269779
2025,IFSC World Cup Wujiang 2025,Lead,Women,Qualification,Qualification,12.0,Mia KRAMPL,SLO,13.26,,2025-04-25,2025-04-27,2025-08-22T11:52:33.269779
2025,IFSC World Cup Wujiang 2025,Lead,Women,Qualification,Qualification,13.0,Natsuki TANII,JPN,14.18,,2025-04-25,2025-04-27,2025-08-22T11:52:33.269779
2025,IFSC World Cup Wujiang 2025,Lead,Women,Qualification,Qualification,14.0,Rosa REKAR,SLO,14.97,,2025-04-25,2025-04-27,2025-08-22T11:52:33.269779
2025,IFSC World Cup Wujiang 2025,Lead,Women,Qualification,Qualification,15.0,Vita LUKAN,SLO,16.37,,2025-04-25,2025-04-27,2025-08-22T11:52:33.269779
2025,IFSC World Cup Wujiang 2025,Lead,Women,Qualification,Qualification,16.0,Anna Maria APEL,GER,18.3,,2025-04-25,2025-04-27,2025-08-22T11:52:33.270779
2025,IFSC World Cup Wujiang 2025,Lead,Women,Qualification,Qualification,16.0,Flora OBLASSER,AUT,18.3,,2025-04-25,2025-04-27,2025-08-22T11:52:33.270779
2025,IFSC World Cup Wujiang 2025,Lead,Women,Qualification,Qualification,18.0,Jennifer Eucharia BUCKLEY,SLO,20.0,,2025-04-25,2025-04-27,2025-08-22T11:52:33.270779
2025,IFSC World Cup Wujiang 2025,Lead,Women,Qualification,Qualification,19.0,Maya MADERE,USA,21.13,,2025-04-25,2025-04-27,2025-08-22T11:52:33.270779
